url,team,ranking,opp,opp_ranking,datetime,stadium,referee,attendance,competition,possession,opp_possession,venue_href,expected_goals_(xg),total_shots,shots_on_target,big_chances,big_chances_missed,accurate_passes,accurate_passes_pc,fouls_committed,corners,shots_off_target,blocked_shots,hit_woodwork,shots_inside_box,shots_outside_box,xg_open_play,xg_set_play,non-penalty_xg,xg_on_target_(xgot),passes,own_half,opposition_half,accurate_long_balls,accurate_long_balls_pc,accurate_crosses,accurate_crosses_pc,throws,touches_in_opposition_box,offsides,yellow_cards,red_cards,tackles_won,tackles_won_pc,interceptions,blocks,clearances,keeper_saves,duels_won,ground_duels_won,ground_duels_won_pc,aerial_duels_won,aerial_duels_won_pc,successful_dribbles,successful_dribbles_pc,conc_expected_goals_(xg),conc_total_shots,conc_shots_on_target,conc_big_chances,conc_big_chances_missed,conc_accurate_passes,conc_accurate_passes_pc,conc_fouls_committed,conc_corners,conc_shots_off_target,conc_blocked_shots,conc_hit_woodwork,conc_shots_inside_box,conc_shots_outside_box,conc_xg_open_play,conc_xg_set_play,conc_non-penalty_xg,conc_xg_on_target_(xgot),conc_passes,conc_own_half,conc_opposition_half,conc_accurate_long_balls,conc_accurate_long_balls_pc,conc_accurate_crosses,conc_accurate_crosses_pc,conc_throws,conc_touches_in_opposition_box,conc_offsides,conc_yellow_cards,conc_red_cards,conc_tackles_won,conc_tackles_won_pc,conc_interceptions,conc_blocks,conc_clearances,conc_keeper_saves,conc_duels_won,conc_ground_duels_won,conc_ground_duels_won_pc,conc_aerial_duels_won,conc_aerial_duels_won_pc,conc_successful_dribbles,conc_successful_dribbles_pc,game_id
https://www.fotmob.com/en-GB/matches/spain-vs-georgia/1uvqvu3495177,Spain,8,Georgia,74,2021-09-05T18:45:00.000Z,Estadio Municipal Nuevo Vivero,Tiago Martins,"8,444",World Cup Qualification UEFA 1st Round Grp. B Round 5,75,25,"https://www.google.com/maps/?q=38.85893,-7.005903",2.28,14,8,3,1,754,92,10,2,4,2,0,12,2,2.09,0.19,2.28,3.72,819,288,466,38,75,7,32,23,,3,0,0,5,56,10,0,10,3,32,22,38,10,83,9,50,0.55,5,3,1,1,190,71,4,2,2,0,0,4,1,0.47,0.08,0.55,0.26,266,133,57,22,36,1,14,25,,1,2,0,11,58,10,2,23,4,38,36,62,2,17,7,70,1068
https://www.fotmob.com/en-GB/matches/spain-vs-georgia/1uvqvu3495177,Georgia,74,Spain,8,2021-09-05T18:45:00.000Z,Estadio Municipal Nuevo Vivero,Tiago Martins,"8,444",World Cup Qualification UEFA 1st Round Grp. B Round 5,25,75,"https://www.google.com/maps/?q=38.85893,-7.005903",0.55,5,3,1,1,190,71,4,2,2,0,0,4,1,0.47,0.08,0.55,0.26,266,133,57,22,36,1,14,25,,1,2,0,11,58,10,2,23,4,38,36,62,2,17,7,70,2.28,14,8,3,1,754,92,10,2,4,2,0,12,2,2.09,0.19,2.28,3.72,819,288,466,38,75,7,32,23,,3,0,0,5,56,10,0,10,3,32,22,38,10,83,9,50,1068
https://www.fotmob.com/en-GB/matches/kazakhstan-vs-bosnia-herzegovina/2sh7cf3495218,Bosnia and Herzegovina,75,Kazakhstan,109,2021-09-07T18:45:00.000Z,Stadion Bilino Polje,,"3,980",World Cup Qualification UEFA 1st Round Grp. D Round 6,60,40,"https://www.google.com/maps/?q=44.205804,17.9072",3.01,24,5,4,2,475,85,13,6,13,6,0,16,8,1.75,0.48,2.22,2.33,557,211,264,34,65,9,35,23,,2,2,0,3,43,8,1,14,1,48,23,41,25,63,9,75,0.98,6,3,1,0,273,71,9,4,2,1,0,2,4,0.11,0.88,0.98,1.53,384,188,85,28,33,2,22,19,,3,3,0,7,78,19,6,18,3,48,33,59,15,38,11,85,1069
https://www.fotmob.com/en-GB/matches/kazakhstan-vs-bosnia-herzegovina/2sh7cf3495218,Kazakhstan,109,Bosnia and Herzegovina,75,2021-09-07T18:45:00.000Z,Stadion Bilino Polje,,"3,980",World Cup Qualification UEFA 1st Round Grp. D Round 6,40,60,"https://www.google.com/maps/?q=44.205804,17.9072",0.98,6,3,1,0,273,71,9,4,2,1,0,2,4,0.11,0.88,0.98,1.53,384,188,85,28,33,2,22,19,,3,3,0,7,78,19,6,18,3,48,33,59,15,38,11,85,3.01,24,5,4,2,475,85,13,6,13,6,0,16,8,1.75,0.48,2.22,2.33,557,211,264,34,65,9,35,23,,2,2,0,3,43,8,1,14,1,48,23,41,25,63,9,75,1069
https://www.fotmob.com/en-GB/matches/france-vs-finland/1rets23495219,France,2,Finland,63,2021-09-07T18:45:00.000Z,Groupama Stadium,Deniz Aytekin,"57,057",World Cup Qualification UEFA 1st Round Grp. D Round 6,64,36,"https://www.google.com/maps/?q=45.76531,4.982064",1.35,20,6,1,1,695,92,7,9,9,5,0,12,8,1.17,0.19,1.35,0.99,752,284,411,33,70,3,13,14,,0,0,0,10,77,14,1,16,1,39,30,54,9,75,8,73,0.41,3,1,1,1,361,85,10,4,1,1,0,2,1,0.10,0.30,0.41,0.03,426,197,164,14,42,1,9,12,,1,3,0,9,60,8,5,28,4,29,26,46,3,25,4,57,1070
https://www.fotmob.com/en-GB/matches/france-vs-finland/1rets23495219,Finland,63,France,2,2021-09-07T18:45:00.000Z,Groupama Stadium,Deniz Aytekin,"57,057",World Cup Qualification UEFA 1st Round Grp. D Round 6,36,64,"https://www.google.com/maps/?q=45.76531,4.982064",0.41,3,1,1,1,361,85,10,4,1,1,0,2,1,0.10,0.30,0.41,0.03,426,197,164,14,42,1,9,12,,1,3,0,9,60,8,5,28,4,29,26,46,3,25,4,57,1.35,20,6,1,1,695,92,7,9,9,5,0,12,8,1.17,0.19,1.35,0.99,752,284,411,33,70,3,13,14,,0,0,0,10,77,14,1,16,1,39,30,54,9,75,8,73,1070
https://www.fotmob.com/en-GB/matches/norway-vs-gibraltar/1p7vsr5o3495301,Norway,46,Gibraltar,198,2021-09-07T18:45:00.000Z,Ullevaal Stadion,Nikolas Neokleous,"9,442",World Cup Qualification UEFA 1st Round Grp. G Round 6,74,26,"https://www.google.com/maps/?q=59.949198,10.734243",6.14,43,14,6,3,493,87,5,12,14,15,1,32,11,5.01,1.13,6.14,4.47,567,84,409,28,85,13,33,17,,2,1,0,8,62,6,1,3,1,53,36,61,17,65,18,72,0.43,5,2,1,0,131,63,6,1,2,1,0,3,2,0.39,0.04,0.43,0.74,209,90,41,19,31,0,0,18,,0,1,0,8,47,12,15,42,8,32,23,39,9,35,2,33,1071
https://www.fotmob.com/en-GB/matches/norway-vs-gibraltar/1p7vsr5o3495301,Gibraltar,198,Norway,46,2021-09-07T18:45:00.000Z,Ullevaal Stadion,Nikolas Neokleous,"9,442",World Cup Qualification UEFA 1st Round Grp. G Round 6,26,74,"https://www.google.com/maps/?q=59.949198,10.734243",0.43,5,2,1,0,131,63,6,1,2,1,0,3,2,0.39,0.04,0.43,0.74,209,90,41,19,31,0,0,18,,0,1,0,8,47,12,15,42,8,32,23,39,9,35,2,33,6.14,43,14,6,3,493,87,5,12,14,15,1,32,11,5.01,1.13,6.14,4.47,567,84,409,28,85,13,33,17,,2,1,0,8,62,6,1,3,1,53,36,61,17,65,18,72,1071
https://www.fotmob.com/en-GB/matches/san-marino-vs-albania/24s20t3495359,Albania,66,San Marino,210,2021-09-08T18:45:00.000Z,Air Albania Stadium,,"3,850",World Cup Qualification UEFA 1st Round Grp. I Round 6,72,28,"https://www.google.com/maps/?q=41.318261,19.823944",3.91,25,10,6,4,560,86,10,12,10,5,1,21,4,3.31,0.60,3.91,3.13,648,218,342,38,72,9,32,24,,6,1,0,6,38,11,0,1,0,42,33,51,9,41,14,70,0.00,0,0,0,0,162,62,4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,263,113,49,26,40,1,100,16,,1,1,0,8,44,12,4,41,5,45,32,49,13,59,4,44,1072
https://www.fotmob.com/en-GB/matches/san-marino-vs-albania/24s20t3495359,San Marino,210,Albania,66,2021-09-08T18:45:00.000Z,Air Albania Stadium,,"3,850",World Cup Qualification UEFA 1st Round Grp. I Round 6,28,72,"https://www.google.com/maps/?q=41.318261,19.823944",0.00,0,0,0,0,162,62,4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,263,113,49,26,40,1,100,16,,1,1,0,8,44,12,4,41,5,45,32,49,13,59,4,44,3.91,25,10,6,4,560,86,10,12,10,5,1,21,4,3.31,0.60,3.91,3.13,648,218,342,38,72,9,32,24,,6,1,0,6,38,11,0,1,0,42,33,51,9,41,14,70,1072
https://www.fotmob.com/en-GB/matches/iceland-vs-germany/2f48w53495390,Iceland,70,Germany,16,2021-09-08T18:45:00.000Z,Laugardalsvöllur,Andreas Ekberg,"3,505",World Cup Qualification UEFA 1st Round Grp. J Round 6,29,71,"https://www.google.com/maps/?q=64.143487,-21.879015",0.20,4,2,0,0,230,75,13,0,2,0,1,2,2,0.17,0.03,0.20,0.40,308,130,100,24,48,1,14,13,,2,2,0,7,58,16,5,18,4,28,20,40,8,40,0,0,3.31,19,8,5,3,692,90,8,8,6,5,0,14,5,3.06,0.25,3.31,3.28,769,354,338,29,67,5,33,11,,5,0,0,5,56,12,0,3,2,42,30,60,12,60,10,59,1073
https://www.fotmob.com/en-GB/matches/iceland-vs-germany/2f48w53495390,Germany,16,Iceland,70,2021-09-08T18:45:00.000Z,Laugardalsvöllur,Andreas Ekberg,"3,505",World Cup Qualification UEFA 1st Round Grp. J Round 6,71,29,"https://www.google.com/maps/?q=64.143487,-21.879015",3.31,19,8,5,3,692,90,8,8,6,5,0,14,5,3.06,0.25,3.31,3.28,769,354,338,29,67,5,33,11,,5,0,0,5,56,12,0,3,2,42,30,60,12,60,10,59,0.20,4,2,0,0,230,75,13,0,2,0,1,2,2,0.17,0.03,0.20,0.40,308,130,100,24,48,1,14,13,,2,2,0,7,58,16,5,18,4,28,20,40,8,40,0,0,1073
https://www.fotmob.com/en-GB/matches/switzerland-vs-northern-ireland/2dsq1x3495199,Northern Ireland,73,Switzerland,19,2021-09-08T18:45:00.000Z,Windsor Park,,"15,660",World Cup Qualification UEFA 1st Round Grp. C Round 6,25,75,"https://www.google.com/maps/?q=54.582625,-5.955188",0.54,4,0,1,1,137,61,11,1,1,3,0,3,1,0.45,0.09,0.54,0.00,225,63,74,24,36,3,25,17,,1,3,0,6,60,11,1,19,3,42,26,51,16,55,5,56,1.91,8,3,3,3,606,87,11,4,4,1,0,4,4,0.14,0.98,1.12,1.04,699,300,306,32,55,5,18,20,,1,2,0,5,100,5,3,17,0,38,25,49,13,45,9,60,1074
https://www.fotmob.com/en-GB/matches/switzerland-vs-northern-ireland/2dsq1x3495199,Switzerland,19,Northern Ireland,73,2021-09-08T18:45:00.000Z,Windsor Park,,"15,660",World Cup Qualification UEFA 1st Round Grp. C Round 6,75,25,"https://www.google.com/maps/?q=54.582625,-5.955188",1.91,8,3,3,3,606,87,11,4,4,1,0,4,4,0.14,0.98,1.12,1.04,699,300,306,32,55,5,18,20,,1,2,0,5,100,5,3,17,0,38,25,49,13,45,9,60,0.54,4,0,1,1,137,61,11,1,1,3,0,3,1,0.45,0.09,0.54,0.00,225,63,74,24,36,3,25,17,,1,3,0,6,60,11,1,19,3,42,26,51,16,55,5,56,1074
https://www.fotmob.com/en-GB/matches/wales-vs-czechia/1oriex3495240,Czechia,34,Wales,29,2021-10-08T18:45:00.000Z,Sinobo Stadium,,"16,856",World Cup Qualification UEFA 1st Round Grp. E Round 7,51,49,"https://www.google.com/maps/?q=50.067525,14.47114",0.85,12,3,1,0,315,75,11,4,3,6,0,3,9,0.85,0.00,0.85,0.57,418,175,140,25,42,2,20,30,,0,2,0,6,75,7,4,26,3,46,28,47,18,41,7,78,2.48,16,5,4,2,297,75,14,5,7,4,0,11,5,2.36,0.12,2.48,2.99,394,102,195,27,38,7,27,26,,2,3,0,11,73,14,5,23,2,58,32,53,26,59,6,75,1075
https://www.fotmob.com/en-GB/matches/wales-vs-czechia/1oriex3495240,Wales,29,Czechia,34,2021-10-08T18:45:00.000Z,Sinobo Stadium,,"16,856",World Cup Qualification UEFA 1st Round Grp. E Round 7,49,51,"https://www.google.com/maps/?q=50.067525,14.47114",2.48,16,5,4,2,297,75,14,5,7,4,0,11,5,2.36,0.12,2.48,2.99,394,102,195,27,38,7,27,26,,2,3,0,11,73,14,5,23,2,58,32,53,26,59,6,75,0.85,12,3,1,0,315,75,11,4,3,6,0,3,9,0.85,0.00,0.85,0.57,418,175,140,25,42,2,20,30,,0,2,0,6,75,7,4,26,3,46,28,47,18,41,7,78,1075
https://www.fotmob.com/en-GB/matches/armenia-vs-iceland/1w20r43495393,Iceland,70,Armenia,96,2021-10-08T18:45:00.000Z,Laugardalsvöllur,,"1,697",World Cup Qualification UEFA 1st Round Grp. J Round 7,53,47,"https://www.google.com/maps/?q=64.143487,-21.879015",1.47,12,2,3,2,409,82,17,4,6,4,0,8,4,1.42,0.05,1.47,1.01,501,247,162,28,51,4,27,17,,2,3,0,9,60,9,5,19,0,43,35,45,8,50,7,41,0.69,11,1,0,0,336,77,13,10,5,5,0,6,5,0.64,0.05,0.69,0.65,436,170,166,24,36,4,20,25,,3,1,0,13,81,8,4,10,1,51,43,55,8,50,11,55,1076
https://www.fotmob.com/en-GB/matches/armenia-vs-iceland/1w20r43495393,Armenia,96,Iceland,70,2021-10-08T18:45:00.000Z,Laugardalsvöllur,,"1,697",World Cup Qualification UEFA 1st Round Grp. J Round 7,47,53,"https://www.google.com/maps/?q=64.143487,-21.879015",0.69,11,1,0,0,336,77,13,10,5,5,0,6,5,0.64,0.05,0.69,0.65,436,170,166,24,36,4,20,25,,3,1,0,13,81,8,4,10,1,51,43,55,8,50,11,55,1.47,12,2,3,2,409,82,17,4,6,4,0,8,4,1.42,0.05,1.47,1.01,501,247,162,28,51,4,27,17,,2,3,0,9,60,9,5,19,0,43,35,45,8,50,7,41,1076
https://www.fotmob.com/en-GB/matches/slovakia-vs-russia/2g6hx43495334,Russia,33,Slovakia,45,2021-10-08T18:45:00.000Z,Kazan' Arena,,"9,588",World Cup Qualification UEFA 1st Round Grp. H Round 7,26,74,"https://www.google.com/maps/?q=55.821053,49.160731",0.43,10,1,0,0,155,63,12,6,5,4,0,5,5,0.25,0.18,0.43,0.03,248,80,75,16,33,3,38,19,,1,1,0,7,78,16,10,26,5,37,23,50,14,50,6,60,1.18,27,5,0,0,617,89,9,14,12,10,0,15,12,0.87,0.31,1.18,0.47,697,299,318,54,70,9,26,17,,0,2,0,3,50,9,4,10,1,37,23,50,14,50,5,56,1077
https://www.fotmob.com/en-GB/matches/slovakia-vs-russia/2g6hx43495334,Slovakia,45,Russia,33,2021-10-08T18:45:00.000Z,Kazan' Arena,,"9,588",World Cup Qualification UEFA 1st Round Grp. H Round 7,74,26,"https://www.google.com/maps/?q=55.821053,49.160731",1.18,27,5,0,0,617,89,9,14,12,10,0,15,12,0.87,0.31,1.18,0.47,697,299,318,54,70,9,26,17,,0,2,0,3,50,9,4,10,1,37,23,50,14,50,5,56,0.43,10,1,0,0,155,63,12,6,5,4,0,5,5,0.25,0.18,0.43,0.03,248,80,75,16,33,3,38,19,,1,1,0,7,78,16,10,26,5,37,23,50,14,50,6,60,1077
https://www.fotmob.com/en-GB/matches/ireland-vs-azerbaijan/1pdb313495160,Azerbaijan,111,Ireland,60,2021-10-09T16:00:00.000Z,Bakı Olimpiya Stadionu,,"6,852",World Cup Qualification UEFA 1st Round Grp. A Round 7,64,36,"https://www.google.com/maps/?q=40.429913,49.919627",0.60,15,5,0,0,481,85,11,8,7,3,1,4,11,0.44,0.16,0.60,1.27,565,269,212,23,52,2,8,24,14,1,0,0,11,55,8,3,6,5,48,35,47,13,39,8,62,2.87,18,8,5,5,239,75,7,4,7,3,0,15,3,2.72,0.15,2.87,1.76,319,109,130,15,27,5,36,18,26,0,1,0,9,53,4,3,28,5,59,39,53,20,61,12,63,1078
https://www.fotmob.com/en-GB/matches/ireland-vs-azerbaijan/1pdb313495160,Ireland,60,Azerbaijan,111,2021-10-09T16:00:00.000Z,Bakı Olimpiya Stadionu,,"6,852",World Cup Qualification UEFA 1st Round Grp. A Round 7,36,64,"https://www.google.com/maps/?q=40.429913,49.919627",2.87,18,8,5,5,239,75,7,4,7,3,0,15,3,2.72,0.15,2.87,1.76,319,109,130,15,27,5,36,18,26,0,1,0,9,53,4,3,28,5,59,39,53,20,61,12,63,0.60,15,5,0,0,481,85,11,8,7,3,1,4,11,0.44,0.16,0.60,1.27,565,269,212,23,52,2,8,24,14,1,0,0,11,55,8,3,6,5,48,35,47,13,39,8,62,1078
https://www.fotmob.com/en-GB/matches/sweden-vs-kosovo/187a1byy3495180,Sweden,28,Kosovo,105,2021-10-09T16:00:00.000Z,Friends Arena,Marco Di Bello,"44,213",World Cup Qualification UEFA 1st Round Grp. B Round 7,55,45,"https://www.google.com/maps/?q=59.371823,18.001785",2.65,20,10,3,2,370,80,17,8,6,4,0,14,6,1.11,0.75,1.86,3.61,462,143,227,20,38,5,24,16,,1,3,0,7,54,5,4,17,3,63,38,54,25,47,12,67,0.56,12,3,0,0,275,74,14,3,5,4,0,6,6,0.44,0.11,0.56,1.06,373,166,109,24,50,6,43,20,,3,4,0,9,75,10,3,25,7,60,32,46,28,53,5,45,1079
https://www.fotmob.com/en-GB/matches/sweden-vs-kosovo/187a1byy3495180,Kosovo,105,Sweden,28,2021-10-09T16:00:00.000Z,Friends Arena,Marco Di Bello,"44,213",World Cup Qualification UEFA 1st Round Grp. B Round 7,45,55,"https://www.google.com/maps/?q=59.371823,18.001785",0.56,12,3,0,0,275,74,14,3,5,4,0,6,6,0.44,0.11,0.56,1.06,373,166,109,24,50,6,43,20,,3,4,0,9,75,10,3,25,7,60,32,46,28,53,5,45,2.65,20,10,3,2,370,80,17,8,6,4,0,14,6,1.11,0.75,1.86,3.61,462,143,227,20,38,5,24,16,,1,3,0,7,54,5,4,17,3,63,38,54,25,47,12,67,1079
https://www.fotmob.com/en-GB/matches/luxembourg-vs-serbia/1mbwm03495161,Luxembourg,85,Serbia,32,2021-10-09T18:45:00.000Z,Stade de Luxembourg,,"2,000",World Cup Qualification UEFA 1st Round Grp. A Round 7,52,48,"https://www.google.com/maps/?q=49.577206,6.114722",0.67,11,1,1,1,361,80,18,7,4,6,0,4,7,0.57,0.10,0.67,0.15,449,230,131,23,44,3,23,22,,1,2,0,1,10,15,2,16,3,41,31,43,10,38,8,42,1.71,11,4,4,3,346,84,14,7,5,2,0,9,2,1.45,0.26,1.71,0.87,410,180,166,39,74,4,17,18,,4,2,0,8,50,17,6,18,1,57,41,57,16,62,7,58,1080
https://www.fotmob.com/en-GB/matches/luxembourg-vs-serbia/1mbwm03495161,Serbia,32,Luxembourg,85,2021-10-09T18:45:00.000Z,Stade de Luxembourg,,"2,000",World Cup Qualification UEFA 1st Round Grp. A Round 7,48,52,"https://www.google.com/maps/?q=49.577206,6.114722",1.71,11,4,4,3,346,84,14,7,5,2,0,9,2,1.45,0.26,1.71,0.87,410,180,166,39,74,4,17,18,,4,2,0,8,50,17,6,18,1,57,41,57,16,62,7,58,0.67,11,1,1,1,361,80,18,7,4,6,0,4,7,0.57,0.10,0.67,0.15,449,230,131,23,44,3,23,22,,1,2,0,1,10,15,2,16,3,41,31,43,10,38,8,42,1080
https://www.fotmob.com/en-GB/matches/cyprus-vs-malta/1os4gn3495336,Cyprus,126,Malta,172,2021-10-11T16:00:00.000Z,AEK Arena - George Karapatakis,,"1,405",World Cup Qualification UEFA 1st Round Grp. H Round 8,47,53,"https://www.google.com/maps/?q=34.926218,33.597746",1.36,13,5,1,0,360,81,14,1,5,3,0,8,5,1.25,0.11,1.36,1.67,443,193,167,38,51,2,22,17,26,2,3,0,5,31,22,6,18,1,54,42,46,12,50,16,57,1.53,10,3,2,0,388,79,12,4,1,6,0,8,2,0.15,1.38,1.53,1.73,492,285,103,29,45,2,12,30,17,3,2,0,16,64,13,3,6,3,62,50,54,12,50,12,63,1081
https://www.fotmob.com/en-GB/matches/cyprus-vs-malta/1os4gn3495336,Malta,172,Cyprus,126,2021-10-11T16:00:00.000Z,AEK Arena - George Karapatakis,,"1,405",World Cup Qualification UEFA 1st Round Grp. H Round 8,53,47,"https://www.google.com/maps/?q=34.926218,33.597746",1.53,10,3,2,0,388,79,12,4,1,6,0,8,2,0.15,1.38,1.53,1.73,492,285,103,29,45,2,12,30,17,3,2,0,16,64,13,3,6,3,62,50,54,12,50,12,63,1.36,13,5,1,0,360,81,14,1,5,3,0,8,5,1.25,0.11,1.36,1.67,443,193,167,38,51,2,22,17,26,2,3,0,5,31,22,6,18,1,54,42,46,12,50,16,57,1081
https://www.fotmob.com/en-GB/matches/liechtenstein-vs-iceland/1p6jiw3495395,Iceland,70,Liechtenstein,199,2021-10-11T18:45:00.000Z,Laugardalsvöllur,Ioannis Papadopoulos,"4,461",World Cup Qualification UEFA 1st Round Grp. J Round 8,72,28,"https://www.google.com/maps/?q=64.143487,-21.879015",5.31,21,10,8,4,611,89,19,5,6,5,0,17,4,3.50,0.23,3.73,4.73,683,172,439,59,84,8,27,14,,1,0,0,8,57,5,0,2,0,44,31,47,13,57,8,53,0.06,1,0,0,0,201,73,11,0,1,0,0,1,0,0.06,0.00,0.06,0.00,276,172,29,19,36,1,50,12,,2,1,1,6,60,11,4,28,6,45,35,53,10,43,8,53,1082
https://www.fotmob.com/en-GB/matches/liechtenstein-vs-iceland/1p6jiw3495395,Liechtenstein,199,Iceland,70,2021-10-11T18:45:00.000Z,Laugardalsvöllur,Ioannis Papadopoulos,"4,461",World Cup Qualification UEFA 1st Round Grp. J Round 8,28,72,"https://www.google.com/maps/?q=64.143487,-21.879015",0.06,1,0,0,0,201,73,11,0,1,0,0,1,0,0.06,0.00,0.06,0.00,276,172,29,19,36,1,50,12,,2,1,1,6,60,11,4,28,6,45,35,53,10,43,8,53,5.31,21,10,8,4,611,89,19,5,6,5,0,17,4,3.50,0.23,3.73,4.73,683,172,439,59,84,8,27,14,,1,0,0,8,57,5,0,2,0,44,31,47,13,57,8,53,1082
https://www.fotmob.com/en-GB/matches/norway-vs-montenegro/rqzovt3495307,Norway,46,Montenegro,72,2021-10-11T18:45:00.000Z,Ullevaal Stadion,Istvan Kovacs,"23,748",World Cup Qualification UEFA 1st Round Grp. G Round 8,51,49,"https://www.google.com/maps/?q=59.949198,10.734243",0.98,11,5,1,0,340,75,11,3,1,5,0,6,5,0.47,0.51,0.98,1.95,455,162,178,33,42,4,44,30,,2,2,0,11,61,20,3,24,0,58,41,51,17,52,14,56,0.31,9,0,1,1,308,74,9,4,6,3,0,1,8,0.24,0.07,0.31,0.00,418,151,157,38,51,1,5,28,,3,4,1,11,52,10,5,10,3,56,40,49,16,48,9,47,1083
https://www.fotmob.com/en-GB/matches/norway-vs-montenegro/rqzovt3495307,Montenegro,72,Norway,46,2021-10-11T18:45:00.000Z,Ullevaal Stadion,Istvan Kovacs,"23,748",World Cup Qualification UEFA 1st Round Grp. G Round 8,49,51,"https://www.google.com/maps/?q=59.949198,10.734243",0.31,9,0,1,1,308,74,9,4,6,3,0,1,8,0.24,0.07,0.31,0.00,418,151,157,38,51,1,5,28,,3,4,1,11,52,10,5,10,3,56,40,49,16,48,9,47,0.98,11,5,1,0,340,75,11,3,1,5,0,6,5,0.47,0.51,0.98,1.95,455,162,178,33,42,4,44,30,,2,2,0,11,61,20,3,24,0,58,41,51,17,52,14,56,1083
https://www.fotmob.com/en-GB/matches/poland-vs-albania/2uwr7s3495365,Albania,66,Poland,26,2021-10-12T18:45:00.000Z,Air Albania Stadium,Clement Turpin,"21,000",World Cup Qualification UEFA 1st Round Grp. I Round 8,41,59,"https://www.google.com/maps/?q=41.318261,19.823944",0.20,6,1,0,0,233,70,17,2,2,3,0,1,5,0.20,0.00,0.20,0.14,331,129,104,27,41,0,0,23,,0,3,0,10,71,7,1,21,1,70,44,56,26,47,11,73,0.59,5,2,1,0,383,79,24,4,2,1,0,3,2,0.48,0.11,0.59,0.85,485,195,188,26,41,2,12,24,,2,3,0,8,57,7,3,21,1,64,35,44,29,53,5,56,1084
https://www.fotmob.com/en-GB/matches/poland-vs-albania/2uwr7s3495365,Poland,26,Albania,66,2021-10-12T18:45:00.000Z,Air Albania Stadium,Clement Turpin,"21,000",World Cup Qualification UEFA 1st Round Grp. I Round 8,59,41,"https://www.google.com/maps/?q=41.318261,19.823944",0.59,5,2,1,0,383,79,24,4,2,1,0,3,2,0.48,0.11,0.59,0.85,485,195,188,26,41,2,12,24,,2,3,0,8,57,7,3,21,1,64,35,44,29,53,5,56,0.20,6,1,0,0,233,70,17,2,2,3,0,1,5,0.20,0.00,0.20,0.14,331,129,104,27,41,0,0,23,,0,3,0,10,71,7,1,21,1,70,44,56,26,47,11,73,1084
https://www.fotmob.com/en-GB/matches/faroe-islands-vs-scotland/2bp6k23495273,Faroe Islands,139,Scotland,39,2021-10-12T18:45:00.000Z,Tórsvøllur,Matej Jug,"4,233",World Cup Qualification UEFA 1st Round Grp. F Round 8,32,68,"https://www.google.com/maps/?q=62.019198,-6.777948",1.17,9,3,2,2,177,66,15,1,5,1,0,6,3,1.07,0.10,1.17,0.62,267,95,82,24,32,3,33,23,,3,1,0,11,73,15,6,32,4,55,30,48,25,58,5,42,1.29,19,5,1,1,469,84,10,7,8,6,0,7,12,1.18,0.11,1.29,0.99,556,189,280,26,48,5,17,30,,3,3,0,4,44,2,1,9,3,51,33,52,18,42,9,50,1085
https://www.fotmob.com/en-GB/matches/faroe-islands-vs-scotland/2bp6k23495273,Scotland,39,Faroe Islands,139,2021-10-12T18:45:00.000Z,Tórsvøllur,Matej Jug,"4,233",World Cup Qualification UEFA 1st Round Grp. F Round 8,68,32,"https://www.google.com/maps/?q=62.019198,-6.777948",1.29,19,5,1,1,469,84,10,7,8,6,0,7,12,1.18,0.11,1.29,0.99,556,189,280,26,48,5,17,30,,3,3,0,4,44,2,1,9,3,51,33,52,18,42,9,50,1.17,9,3,2,2,177,66,15,1,5,1,0,6,3,1.07,0.10,1.17,0.62,267,95,82,24,32,3,33,23,,3,1,0,11,73,15,6,32,4,55,30,48,25,58,5,42,1085
https://www.fotmob.com/en-GB/matches/luxembourg-vs-portugal/1nmz063495162,Portugal,6,Luxembourg,85,2021-10-12T18:45:00.000Z,Estádio Do Algarve,Benoit Bastien,"18,553",World Cup Qualification UEFA 1st Round Grp. A Round 8,55,45,"https://www.google.com/maps/?q=37.088263,-7.974722",5.97,21,11,12,7,413,86,12,8,6,4,0,17,4,2.13,2.26,4.39,5.30,479,226,187,28,64,10,50,17,,1,2,0,7,58,8,0,5,2,48,39,58,9,56,14,67,0.33,3,2,1,1,331,84,13,2,1,0,0,2,1,0.33,0.00,0.33,0.69,394,210,121,30,56,0,0,12,,0,1,0,1,13,9,4,13,6,35,28,42,7,44,8,53,1086
https://www.fotmob.com/en-GB/matches/luxembourg-vs-portugal/1nmz063495162,Luxembourg,85,Portugal,6,2021-10-12T18:45:00.000Z,Estádio Do Algarve,Benoit Bastien,"18,553",World Cup Qualification UEFA 1st Round Grp. A Round 8,45,55,"https://www.google.com/maps/?q=37.088263,-7.974722",0.33,3,2,1,1,331,84,13,2,1,0,0,2,1,0.33,0.00,0.33,0.69,394,210,121,30,56,0,0,12,,0,1,0,1,13,9,4,13,6,35,28,42,7,44,8,53,5.97,21,11,12,7,413,86,12,8,6,4,0,17,4,2.13,2.26,4.39,5.30,479,226,187,28,64,10,50,17,,1,2,0,7,58,8,0,5,2,48,39,58,9,56,14,67,1086
